report_id,created_at,user_id,name,phone,province,lat,lng,text_content,image_label,text_label,urgency_score,network_mode,sync_status
f7ab85cc-ab40-4cde-8664-fa227a2f3d21,2026-05-20T05:26:00+00:00,b341ca4e-b6f8-4c55-b0c4-ab45465bb038,Hoang Gia Bao,0995704631,Thua Thien Hue,16.454433,107.590391,Can ho tro khan cap vi nuoc dang len rat nhanh.,high,urgent_rescue,0.7234,full,pending
4f4c0c62-3c51-4c31-99f4-b8116d12ec05,2026-05-20T03:15:00+00:00,12811907-9c78-481e-b230-a812f6b760f8,Tran Thi Bich,0872312933,Thua Thien Hue,16.458897,107.595562,"Muc nuoc dang tang, can theo doi them.",medium,need_supplies,0.6186,full,synced
22e2dfab-6559-4800-916d-a9c595788502,2026-05-20T03:44:00+00:00,e2f0cd98-71fa-4c35-bba9-1fa77008ef2f,Pham Thu Ha,0728208520,Thua Thien Hue,16.453729,107.587409,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.7501,full,synced
270653de-7d04-4f82-8d32-b6adf97857df,2026-05-20T06:07:00+00:00,6896bd34-82d1-4706-b726-97ea875518b5,Hoang Gia Bao,0823290458,Thua Thien Hue,16.461835,107.590846,Can ho tro khan cap vi nuoc dang len rat nhanh.,high,urgent_rescue,0.7326,full,synced
e2be0db2-6427-4a6e-a7de-2d22f8df6de7,2026-05-21T10:32:00+00:00,28fd28ee-29c6-4c1f-8950-a7e38736273e,Dang Ngoc Anh,0363437398,Thua Thien Hue,16.468482,107.583001,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,need_supplies,0.5298,metadata,synced
1619ee56-9efe-46e5-ad22-5f8527e0146c,2026-05-21T11:28:00+00:00,43173386-c53c-4740-86f9-600ca320d2bb,Nguyen Van An,0954762841,Thua Thien Hue,16.461608,107.584016,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,irrelevant,0.5388,full,synced
1a961756-9943-49bb-9e56-a30aad38cf12,2026-05-21T09:49:00+00:00,802e813a-d3ed-45e5-8033-878c2a96d721,Pham Thu Ha,0529804386,Thua Thien Hue,16.468252,107.587095,"Muc nuoc dang tang, can theo doi them.",medium,safe_update,0.5335,full,pending
ec0853f6-9fe3-436a-89c2-3bf59d30f580,2026-05-21T10:09:00+00:00,6d5dd128-f3fe-41ab-84a3-c281473d27ac,Nguyen Van An,0411994519,Thua Thien Hue,16.469671,107.586969,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,urgent_rescue,0.6625,metadata,synced
d0b5fad6-7582-420a-905a-5e7f67b2e494,2026-05-21T09:36:00+00:00,01eb194b-d5f7-486b-bbc8-b1f8d93e21f4,Tran Thi Bich,0670166480,Thua Thien Hue,16.462352,107.582579,"Muc nuoc dang tang, can theo doi them.",medium,need_supplies,0.6378,full,pending
9d8b8117-3fe8-49eb-94ab-fb0fca3cd3a2,2026-05-21T11:40:00+00:00,37c2f6a7-dbeb-4821-865f-b1a68c54f1f8,Vo Minh Khoa,0696347724,Thua Thien Hue,16.462777,107.587643,"Muc nuoc dang tang, can theo doi them.",medium,safe_update,0.6281,full,synced
6d4e09fa-dbba-459b-9ace-a95a95f8cdb9,2026-05-21T11:14:00+00:00,32a62bc2-a7f5-43ac-bdcb-38ca81e27a54,Tran Thi Bich,0591644298,Thua Thien Hue,16.46462,107.583079,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,need_supplies,0.6642,full,synced
76265216-eeaa-45b0-b4fb-6b76d2f7fe09,2026-05-21T12:01:00+00:00,6744d89a-10a8-4d98-abcf-4212b34d0f87,Bui Thi Mai,0791259008,Thua Thien Hue,16.465719,107.585034,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.7813,metadata,pending
149c004d-9f18-4c69-8466-959cfbb8aef9,2026-05-21T12:19:00+00:00,65800209-9b6d-41b1-9c0e-71648e350694,Bui Thi Mai,0465541117,Thua Thien Hue,16.466642,107.589028,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,urgent_rescue,0.7223,full,synced
d9916557-207f-41bf-90ee-b3ebbf98dff9,2026-05-21T09:56:00+00:00,46d768e1-8176-458e-ae5b-6211e6e0de51,Bui Thi Mai,0322243983,Thua Thien Hue,16.463596,107.58492,Vung nay co nuoc ngap nhung chua qua nghiem trong.,low,irrelevant,0.5246,full,pending
dfec4327-7f9a-4f05-bf45-3f6b7c823d02,2026-05-21T11:07:00+00:00,e28bdbab-8d06-4d4d-a71a-f5adf0f93c41,Dang Ngoc Anh,0826405605,Thua Thien Hue,16.468089,107.587115,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,need_supplies,0.6952,metadata,synced
e7c768f1-9ded-44b2-b10d-8176582eeddb,2026-05-21T11:20:00+00:00,c799a955-9c0a-43d5-8690-ec0bc3da80ee,Dang Ngoc Anh,0387566910,Thua Thien Hue,16.468596,107.588597,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,need_supplies,0.7693,full,synced
e018c86b-4d00-4354-99ed-db8a351e619e,2026-05-21T09:59:00+00:00,e3fa9ae6-c8aa-4736-8965-093eed14af47,Pham Thu Ha,0967594492,Thua Thien Hue,16.463934,107.587114,Thoi tiet hoi am uot nhung chua co ngap lu.,none,safe_update,0.5309,metadata,synced
35db3e37-ca39-465c-bd1c-4ca571d4f2c0,2026-05-22T21:38:00+00:00,a6013380-04f4-4b11-a4c9-e9606174f573,Nguyen Van An,0429226889,Da Nang,16.052432,108.205718,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,need_supplies,0.3674,full,pending
65d4a48a-345d-46a8-855d-6654e1db8833,2026-05-23T00:13:00+00:00,27cf8c44-0c1e-4f33-b0a0-5ab1f7f1f881,Bui Thi Mai,0531127115,Da Nang,16.059554,108.20022,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,need_supplies,0.4057,metadata,synced
7bf94061-5c88-487c-ac05-3b61dac15b04,2026-05-22T23:56:00+00:00,c815c8e7-9e14-459e-a526-8b49de57b597,Nguyen Van An,0820949687,Da Nang,16.056174,108.207344,"Duong vao con bi ngap nhe, hien tai van an toan.",low,safe_update,0.3309,full,synced
dc8c4bf9-3771-4b71-a53b-acb870bf8f4c,2026-05-22T23:24:00+00:00,2220ddf7-3ab5-44c8-aaf0-e8d801290dc9,Tran Thi Bich,0589609131,Da Nang,16.054536,108.201334,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,need_supplies,0.5147,full,pending
9e3a49c6-b11d-41c5-ae91-b2d4d7f2e3ab,2026-05-22T23:12:00+00:00,8b65560f-9e30-42a0-b40d-afc2b7a132fc,Le Hoang Nam,0944295247,Da Nang,16.059668,108.199887,"Duong vao con bi ngap nhe, hien tai van an toan.",low,irrelevant,0.3629,full,synced
f405bb6b-2124-4147-8e80-1270a79c0026,2026-05-22T23:21:00+00:00,26ac8689-aa98-436d-a888-2b2cfe9bc32c,Dang Ngoc Anh,0363293990,Da Nang,16.052389,108.202816,Can ho tro khan cap vi nuoc dang len rat nhanh.,high,urgent_rescue,0.6855,full,pending
ebacaa0e-5fdf-426a-b520-18f0212f0733,2026-05-22T21:50:00+00:00,c7dcdfb2-7bdf-4318-b5d7-20c1821545ed,Hoang Gia Bao,0525458308,Da Nang,16.058567,108.204576,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,safe_update,0.5016,metadata,pending
1c8fc6de-c718-44d8-973b-60130e3d2df2,2026-05-23T00:09:00+00:00,05e53832-a929-441f-8128-004a5372f5f6,Tran Thi Bich,0468475513,Da Nang,16.054949,108.2056,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,need_supplies,0.5888,full,synced
7135f0e7-67f0-44f9-8b11-2407f2987980,2026-05-22T22:50:00+00:00,6d9a4f15-6691-40c4-b876-64eae645e797,Tran Thi Bich,0778444607,Da Nang,16.05752,108.201388,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.7398,metadata,synced
46caa684-7f17-4a90-a5c0-baf3a597708a,2026-05-23T00:16:00+00:00,3b716704-6413-4b8b-9366-567787eee99f,Le Hoang Nam,0997980930,Da Nang,16.058143,108.20152,"Duong vao con bi ngap nhe, hien tai van an toan.",low,need_supplies,0.5564,metadata,synced
616c9ba5-b2cb-4146-8508-f2ea609d9cc2,2026-05-22T23:29:00+00:00,47bcc9bf-26ca-4fa1-84a6-8797bd648081,Dang Ngoc Anh,0994183695,Da Nang,16.057598,108.206233,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,irrelevant,0.5539,full,synced
9c3aca28-dd67-4ff0-bc9a-10e0cfdee198,2026-05-23T00:12:00+00:00,bf6457ee-26d5-44f5-a893-6ee8f72c63b8,Vo Minh Khoa,0670654852,Da Nang,16.053533,108.201866,"Gia dinh toi da on dinh, khong can ho tro them.",none,irrelevant,0.4214,full,pending
e02fd86c-9105-4913-b7eb-5a620fdb808e,2026-05-23T00:16:00+00:00,aeeda0aa-1ee0-401f-95dd-2eb348c4eb19,Bui Thi Mai,0784399083,Da Nang,16.058586,108.207092,Can ho tro khan cap vi nuoc dang len rat nhanh.,high,urgent_rescue,0.7841,metadata,pending
a21bf040-d851-4d68-acdb-36222b783a36,2026-05-22T23:57:00+00:00,c0104885-54e0-425f-8c37-bfd5e3f88729,Nguyen Van An,0623891786,Da Nang,16.056674,108.202288,"Muc nuoc dang tang, can theo doi them.",medium,urgent_rescue,0.7289,metadata,synced
202bd0ff-3d25-45e6-9950-22690a4cedc6,2026-05-20T10:54:00+00:00,2879d91d-0de3-4372-928b-c70cff6d20d4,Hoang Gia Bao,0655414869,Da Nang,16.05597,108.197458,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,safe_update,0.4315,full,synced
8c5b241c-b283-4cd1-995b-1f29da4415b7,2026-05-20T10:27:00+00:00,a9f2551b-9a49-4868-b03b-c46d635e769a,Le Hoang Nam,0520939011,Da Nang,16.051847,108.19282,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,urgent_rescue,0.5614,full,pending
36ada92c-d96d-4b09-9475-a92d5b52d73a,2026-05-20T11:49:00+00:00,c0bb845e-c389-4cb7-8fb4-6529c458f038,Vo Minh Khoa,0760557040,Da Nang,16.05754,108.195497,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,irrelevant,0.5798,full,pending
e1687c0d-172a-4447-9efe-3b35bc4014c2,2026-05-20T12:01:00+00:00,3f830c50-bd54-4585-9050-66b9cbc12adc,Hoang Gia Bao,0758563745,Da Nang,16.058714,108.198619,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.7694,full,synced
ea1059cc-5f3c-44d0-a719-61beedc5132f,2026-05-20T10:29:00+00:00,92988fd2-e653-480d-941e-c6146557be0c,Tran Thi Bich,0523574883,Da Nang,16.059783,108.196346,Gia dinh toi da di chuyen len cao hon.,low,need_supplies,0.5092,full,synced
18c5a03e-495b-4ad0-a60f-399cc6da1787,2026-05-20T11:16:00+00:00,9aeed35f-49e7-4e3d-9407-12f169aa94f3,Hoang Gia Bao,0431776452,Da Nang,16.051593,108.195001,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.7235,full,synced
3c1d6bbf-b0ec-4d9c-8a3d-f8ef6bb8b67c,2026-05-20T09:44:00+00:00,c16725a8-b027-443b-9676-edfc217c599b,Bui Thi Mai,0748242379,Da Nang,16.057744,108.192363,"Muc nuoc dang tang, can theo doi them.",medium,safe_update,0.5052,metadata,pending
457890b0-ef23-4a71-82d9-9c557ffbc0de,2026-05-20T10:03:00+00:00,a55708a9-734b-4420-8355-15f16efa59ad,Dang Ngoc Anh,0886560394,Da Nang,16.054039,108.199247,"Muc nuoc dang tang, can theo doi them.",medium,safe_update,0.5875,full,pending
30d559b0-c931-4c2c-8bd6-5c54dcff2442,2026-05-20T10:39:00+00:00,fd46b70d-c367-4060-8e70-0ed270057776,Le Hoang Nam,0943554863,Da Nang,16.05578,108.195738,"Duong vao con bi ngap nhe, hien tai van an toan.",low,need_supplies,0.5728,full,synced
e26cfce4-4f2e-4e7d-b76c-c62f574c1830,2026-05-20T09:28:00+00:00,b4d912e5-8c8c-48e2-92ea-a22ec92ac044,Le Hoang Nam,0570306604,Da Nang,16.057656,108.196613,Vung nay co nuoc ngap nhung chua qua nghiem trong.,low,need_supplies,0.5686,full,synced
bc2b8bb6-2434-425a-a91c-298256fd6ccf,2026-05-20T09:58:00+00:00,ad652201-cfba-41a7-8004-ceab23cbcd14,Hoang Gia Bao,0760192261,Da Nang,16.058604,108.199931,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.7882,metadata,synced
fba59f00-dac9-4350-86e0-d24ff7cc286f,2026-05-20T09:09:00+00:00,ff385726-1fb3-48f4-8306-51db5e3ecbbe,Le Hoang Nam,0415140967,Da Nang,16.054122,108.192861,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.7551,metadata,synced
22cb4a44-d253-459f-bc5d-5cd917a623ae,2026-05-20T09:37:00+00:00,877ddcae-6464-44cd-b43b-fc9dbac6c87e,Nguyen Van An,0538944689,Da Nang,16.058083,108.196192,Can ho tro khan cap vi nuoc dang len rat nhanh.,high,safe_update,0.6759,full,synced
fd36fc2c-11b0-4080-ae8f-765c6638d8c0,2026-05-22T18:09:00+00:00,53e1219d-9f3d-41e8-8a47-f931b05edbcf,Bui Thi Mai,0781947921,Quang Nam,15.53198,108.246708,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,urgent_rescue,0.4129,full,pending
c85ccc1e-2d3b-440e-80ba-8c4bb2fa95d9,2026-05-22T18:33:00+00:00,c9026710-af97-4d50-a684-45b117e4cc7d,Le Hoang Nam,0899686286,Quang Nam,15.532456,108.240971,"Duong vao con bi ngap nhe, hien tai van an toan.",low,safe_update,0.2963,metadata,pending
b9d0bd35-6612-4af3-9e2d-f760e8e1a4ae,2026-05-22T20:11:00+00:00,64a4d122-f235-40f3-9283-a3fbc05c9581,Bui Thi Mai,0395318289,Quang Nam,15.534731,108.248035,Gia dinh toi da di chuyen len cao hon.,low,urgent_rescue,0.4742,full,synced
50faa4ed-6a10-41e7-85a3-b290e44d59d7,2026-05-22T19:28:00+00:00,e59869c0-79b5-4276-b643-db14f3049e41,Dang Ngoc Anh,0415950635,Quang Nam,15.536931,108.24406,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,safe_update,0.4457,full,synced
bf9de8e0-e389-4543-b76a-7e62b08c7ccf,2026-05-22T20:52:00+00:00,e49e04e3-44d4-4f2b-899b-4ca22fa9b0cf,Tran Thi Bich,0871428713,Quang Nam,15.534016,108.247216,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,safe_update,0.489,full,synced
11332806-c174-45ca-8dc7-b0a421e30f03,2026-05-22T18:07:00+00:00,2fc2a2df-79a5-4e3b-ae84-476340d27f7e,Bui Thi Mai,0514915156,Quang Nam,15.532675,108.243748,Vung nay co nuoc ngap nhung chua qua nghiem trong.,low,safe_update,0.4014,full,synced
2403d1a2-e627-4983-9569-05ea085bf904,2026-05-22T18:09:00+00:00,d89e74fa-faa7-48b7-b6b1-f8a039a3c714,Hoang Gia Bao,0869020451,Quang Nam,15.537626,108.243945,Thoi tiet hoi am uot nhung chua co ngap lu.,none,safe_update,0.3601,full,synced
c1cb6540-9f24-4e73-ab51-5f9e85fd9a01,2026-05-22T20:04:00+00:00,8d2724a0-7106-4741-8827-1c4edeed25d7,Tran Thi Bich,0866975380,Quang Nam,15.536063,108.244263,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,need_supplies,0.6142,full,synced
404a1b06-cc66-4e26-b3d9-5a1c42078d73,2026-05-22T20:16:00+00:00,9de3703f-ae23-4ee6-8bd7-de450a96f94c,Bui Thi Mai,0767192331,Quang Nam,15.532478,108.241881,"Duong vao con bi ngap nhe, hien tai van an toan.",low,need_supplies,0.5392,full,synced
99632ef3-d016-4855-87b5-08bf52043eac,2026-05-22T19:27:00+00:00,9909d9f9-d8bb-4f07-a9a0-1a26a9d7a838,Nguyen Van An,0395565484,Quang Nam,15.535368,108.244872,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,safe_update,0.5686,full,synced
d61a6867-5145-493f-8c1f-4f180a934109,2026-05-22T18:37:00+00:00,b121acc8-a101-4ac4-80a3-e07a95964282,Nguyen Van An,0419023909,Quang Nam,15.538409,108.242242,"Duong vao con bi ngap nhe, hien tai van an toan.",low,safe_update,0.5058,full,synced
7fdf5425-399b-4768-b44f-4e45f317ea04,2026-05-22T20:22:00+00:00,22805cd6-72fc-4d96-a780-7db4fd79bd7e,Bui Thi Mai,0920319387,Quang Nam,15.530126,108.242338,Gia dinh toi da di chuyen len cao hon.,low,need_supplies,0.5823,full,synced
1e43a4e7-f787-4a8d-b5e5-64bd1c3bacc4,2026-05-22T20:43:00+00:00,159764c3-8ce1-4e74-ab88-9445602df449,Hoang Gia Bao,0725805613,Quang Nam,15.532342,108.249602,"Gia dinh toi da on dinh, khong can ho tro them.",none,safe_update,0.4502,full,synced
7f34bce9-2e3a-4e37-b977-2538fdbf3c5f,2026-05-22T20:33:00+00:00,b7026913-7cc9-4e3b-ba77-4742337f9e70,Tran Thi Bich,0633173544,Quang Nam,15.532404,108.249206,Vung nay co nuoc ngap nhung chua qua nghiem trong.,low,need_supplies,0.6004,full,pending
6d616bef-c77c-4d3a-a507-35731e5722ab,2026-05-21T16:28:00+00:00,3b4bc0f8-15ca-42d0-bb54-8f7a988fef7b,Dang Ngoc Anh,0740097200,Quang Nam,15.540331,108.244686,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,need_supplies,0.6517,full,pending
92c989ab-47d6-41ba-90c5-73f4c0d5ef9c,2026-05-21T17:18:00+00:00,818a0043-a84e-47cd-a81a-13b77812f9b8,Le Hoang Nam,0721571646,Quang Nam,15.532906,108.243265,"Duong vao con bi ngap nhe, hien tai van an toan.",low,safe_update,0.5208,full,synced
5283a3ba-c8c3-411c-a14b-a320bc1901ac,2026-05-21T17:14:00+00:00,14886c7f-d85a-4f04-b7c8-1f192e6fa4d3,Dang Ngoc Anh,0819954260,Quang Nam,15.5374,108.245202,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.778,full,pending
e4e50490-02ec-4cc3-890e-ab4847345fbf,2026-05-21T17:33:00+00:00,0f19b3ba-4796-4665-9ad2-2d9aef439937,Nguyen Van An,0926664623,Quang Nam,15.538427,108.239917,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,urgent_rescue,0.78,full,pending
f99f4b09-ae61-4413-93f4-a7d33e9f9621,2026-05-21T16:09:00+00:00,9594d5df-27a2-40cb-84f6-5bbbe627a8c6,Vo Minh Khoa,0495235919,Quang Nam,15.535783,108.246747,Can ho tro khan cap vi nuoc dang len rat nhanh.,high,safe_update,0.6448,full,synced
1f47b7cf-3822-4a4d-828c-7fb1427b24ab,2026-05-21T17:49:00+00:00,898edb83-e67d-4505-ac3a-63a29f5ae042,Le Hoang Nam,0498413629,Quang Nam,15.53747,108.242802,"Thong tin cap nhat tinh hinh khu vuc, moi nguoi an toan.",none,irrelevant,0.4697,metadata,pending
ec7b67df-68bc-47b5-b57f-4f01c21d18ed,2026-05-21T17:36:00+00:00,bf19b860-d8d2-481a-a8be-94eb62e80e0a,Vo Minh Khoa,0838294221,Quang Nam,15.53304,108.246053,Thoi tiet hoi am uot nhung chua co ngap lu.,none,irrelevant,0.4733,full,synced
029fe202-3dd0-40c4-9cb5-da88a843ad34,2026-05-21T17:19:00+00:00,addef2ad-fd66-4392-a2fd-dc469d16b316,Pham Thu Ha,0964504816,Quang Nam,15.54067,108.243189,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,need_supplies,0.6891,full,pending
8f1ff92e-bbc8-4b5e-a7fc-cfaa7d2c2b32,2026-05-21T17:04:00+00:00,e0d538fa-41d0-4119-b94e-edbfae343071,Dang Ngoc Anh,0856354851,Quang Nam,15.53641,108.242459,Vung nay co nuoc ngap nhung chua qua nghiem trong.,low,need_supplies,0.6393,full,synced
1f99822b-d673-45fe-9e29-b8bbcf608e31,2026-05-21T17:35:00+00:00,2514d65d-0d2c-4425-bf5c-c2bd37f5cc7e,Le Hoang Nam,0316792127,Quang Nam,15.533625,108.240455,"Gia dinh toi da on dinh, khong can ho tro them.",none,safe_update,0.5286,full,synced
b7e8d126-d14e-43ae-bac4-50bfecfde39e,2026-05-21T16:15:00+00:00,1ba92267-4306-4b01-9081-c95b7dbd8e9c,Dang Ngoc Anh,0431386576,Quang Nam,15.541333,108.2464,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,irrelevant,0.6389,full,synced
6b7386a8-21dd-4407-8133-1a9c9c59ee05,2026-05-21T16:30:00+00:00,a404c07a-21a1-426d-a691-c831bf6ffb6f,Pham Thu Ha,0488295121,Quang Nam,15.537145,108.23909,Gia dinh toi da di chuyen len cao hon.,low,safe_update,0.5823,full,synced
2553d19d-78f6-4a0e-98a3-93d0616c3a8e,2026-05-21T17:59:00+00:00,ba4f3696-8beb-4211-9a2e-35ac6529207e,Le Hoang Nam,0559093843,Quang Nam,15.538722,108.240851,Thoi tiet hoi am uot nhung chua co ngap lu.,none,need_supplies,0.6084,full,synced
662fc244-dfc3-470d-934e-a545c45d4e08,2026-05-23T01:14:00+00:00,bd7914cc-3f9e-4865-b7c6-937c312dad3c,Tran Thi Bich,0422976369,Quang Ngai,15.115889,108.793087,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,safe_update,0.4568,metadata,pending
1023d909-5aa3-415d-a2fe-904ac8732953,2026-05-23T00:38:00+00:00,a19006ff-acbd-4e1e-b208-80df4a678e50,Nguyen Van An,0328392710,Quang Ngai,15.118631,108.78993,Vung nay co nuoc ngap nhung chua qua nghiem trong.,low,safe_update,0.436,metadata,synced
cb68e1ba-66ec-41a8-bb57-5bd76ef64f21,2026-05-22T23:43:00+00:00,bf8b2eeb-4fad-474d-9a6c-03c143ac4bac,Le Hoang Nam,0692745294,Quang Ngai,15.117292,108.792778,Vung nay co nuoc ngap nhung chua qua nghiem trong.,low,safe_update,0.4656,full,pending
747169c4-ddcc-4132-8a87-cd21bf4d9c87,2026-05-23T01:15:00+00:00,71e3e708-022a-4a89-b59d-4f7704133ce0,Dang Ngoc Anh,0524710878,Quang Ngai,15.116627,108.794517,Vung nay co nuoc ngap nhung chua qua nghiem trong.,low,safe_update,0.4777,full,synced
6ffac4a9-584c-4fe3-bc43-8c97051432c2,2026-05-23T02:01:00+00:00,2f9f4cf6-9596-4e40-ab2c-fe248fd7506e,Pham Thu Ha,0816892773,Quang Ngai,15.117499,108.793511,"Thong tin cap nhat tinh hinh khu vuc, moi nguoi an toan.",none,irrelevant,0.3593,full,synced
334e7f36-7808-4b5b-8e43-50be47a77a39,2026-05-23T01:43:00+00:00,9ab9ce59-5b09-4348-a4f0-def2bf40d3c1,Tran Thi Bich,0412541730,Quang Ngai,15.118807,108.79156,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,urgent_rescue,0.6805,full,synced
4f978c41-98ad-4ad6-beb5-eaa0d00b2891,2026-05-22T23:57:00+00:00,3e5fcebb-023a-4370-8973-d2743cad540e,Nguyen Van An,0828533117,Quang Ngai,15.115529,108.795113,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,safe_update,0.6629,full,synced
e49d8621-752e-42db-a970-3a1a6f4036b4,2026-05-23T01:07:00+00:00,24223907-7a88-4c3a-a739-75ad2e5e1d92,Dang Ngoc Anh,0757551594,Quang Ngai,15.116565,108.790962,"Thong tin cap nhat tinh hinh khu vuc, moi nguoi an toan.",none,irrelevant,0.4421,metadata,synced
1affb831-9a41-4818-84b9-27a15c1ee9a5,2026-05-23T02:02:00+00:00,cc85a0ca-2353-4c2d-9592-cf655256868f,Vo Minh Khoa,0449945150,Quang Ngai,15.114215,108.792496,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,urgent_rescue,0.7696,full,synced
91366119-c4a9-4c15-b8fb-d2bff789fadd,2026-05-23T01:10:00+00:00,ad1c6438-8de3-4d39-bdb1-e163d67f6343,Vo Minh Khoa,0526357665,Quang Ngai,15.114689,108.791278,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,safe_update,0.7028,full,synced
e5394595-cf26-4637-adde-511dc98ee0b4,2026-05-23T00:46:00+00:00,6292c3b8-5e47-4a35-b716-3011fc176293,Vo Minh Khoa,0820607151,Quang Ngai,15.119201,108.79673,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,need_supplies,0.7091,full,pending
9a295fdd-ef96-4cbc-872e-1605cc573bd9,2026-05-23T01:07:00+00:00,ca9c6811-5b26-4cfe-889d-37f3dee0477a,Vo Minh Khoa,0424660143,Quang Ngai,15.113762,108.79559,"Thong tin cap nhat tinh hinh khu vuc, moi nguoi an toan.",none,irrelevant,0.4849,full,pending
5d0c3c32-1d6b-44b7-9a76-e1bbc371abdf,2026-05-23T01:56:00+00:00,28500a3d-2605-4b8e-83c4-922e2a74e9ab,Dang Ngoc Anh,0873404979,Quang Ngai,15.119983,108.79017,"Gia dinh toi da on dinh, khong can ho tro them.",none,need_supplies,0.5766,metadata,pending
951665ee-9038-44dd-8f00-d6564d025120,2026-05-22T23:30:00+00:00,ffc97a48-be14-4f52-8ee2-ce78109fa1d4,Nguyen Van An,0922007214,Quang Ngai,15.115692,108.79113,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,urgent_rescue,0.8446,full,synced
b12e76e2-c8b1-4c2d-bf1f-f4ba5c594015,2026-05-22T21:38:00+00:00,0977739b-a726-4191-a1c0-2b95806aa0c3,Nguyen Van An,0963283709,Quang Ngai,15.119614,108.79091,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,urgent_rescue,0.8149,full,synced
4fdaec5b-e6bf-4d70-aa21-12e0aceed6d7,2026-05-22T22:43:00+00:00,b7eeec0b-4f23-47fc-b53c-9399033dcaf5,Dang Ngoc Anh,0570981700,Quang Ngai,15.119286,108.789418,"Muc nuoc dang tang, can theo doi them.",medium,urgent_rescue,0.7798,full,synced
c3aa9b89-924b-4f6d-ade1-59d173feec60,2026-05-22T22:03:00+00:00,0db17de9-9fad-4fb7-90fc-2d4bfa1ecca5,Le Hoang Nam,0871594457,Quang Ngai,15.119055,108.793547,Gia dinh toi da di chuyen len cao hon.,low,need_supplies,0.6621,full,pending
3c0661eb-3ef1-46e2-8e10-9eb88c42959f,2026-05-22T22:55:00+00:00,84231155-f39d-4231-9326-89ab34c5163f,Hoang Gia Bao,0967405358,Quang Ngai,15.118512,108.794445,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,urgent_rescue,0.8583,full,synced
e0dd95d0-41ac-43e6-ab1a-cb5a9c7fc00e,2026-05-22T22:16:00+00:00,962d496c-fe8d-45a8-816a-84d3d60147ee,Hoang Gia Bao,0469959826,Quang Ngai,15.12023,108.793632,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,urgent_rescue,0.8727,metadata,pending
b571b8b1-14e1-45cf-8eb9-cd273fba0c44,2026-05-22T23:55:00+00:00,a6e4f1d7-1f2b-458d-87f5-2eec80a5e997,Tran Thi Bich,0651178850,Quang Ngai,15.111498,108.795218,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.8715,full,synced
